ATM_ID,Date,Total_Cash,Withdrawal_Amount,Deposit_Amount,Transaction_Count,Day_of_Week,Remaining_Cash,Cash_Out
ATM_20,2024-11-02,125542,14788,1484,21,Saturday,112238,0
ATM_27,2024-03-29,246841,27741,10012,84,Friday,229112,0
ATM_43,2024-08-26,76649,49012,8502,17,Monday,36139,0
ATM_37,2024-02-07,171354,45802,213,105,Wednesday,125765,0
ATM_48,2024-12-26,126159,18375,19322,32,Thursday,127106,0
ATM_7,2024-03-19,196967,26757,11742,31,Tuesday,181952,0
ATM_5,2024-12-10,201944,35621,13391,163,Tuesday,179714,0
ATM_11,2024-11-22,107805,24599,11353,57,Friday,94559,0
ATM_15,2024-12-11,166439,26380,3072,102,Wednesday,143131,0
ATM_3,2024-09-08,83606,45745,7351,45,Sunday,45212,0
ATM_5,2024-11-23,167897,27512,7621,28,Saturday,148006,0
ATM_23,2024-05-28,118320,21844,8271,137,Tuesday,104747,0
ATM_37,2024-01-16,115376,39340,7265,21,Tuesday,83301,0
ATM_9,2024-11-18,242621,11523,11644,50,Monday,242742,0
ATM_15,2024-11-16,137514,12345,14867,111,Saturday,140036,0
ATM_3,2024-09-25,182423,44697,14475,117,Wednesday,152201,0
ATM_29,2024-04-27,115741,25098,9227,123,Saturday,99870,0
ATM_6,2024-07-10,231318,37842,10195,104,Wednesday,203671,0
ATM_17,2024-11-12,177185,7276,13084,178,Tuesday,182993,0
ATM_26,2024-10-14,197640,44934,11239,140,Monday,163945,0
ATM_21,2024-12-16,138665,36567,14530,183,Monday,116628,0
ATM_8,2024-10-23,122438,28834,14235,102,Wednesday,107839,0
ATM_21,2024-07-12,88270,20099,9958,41,Friday,78129,0
ATM_11,2024-10-07,290360,10172,5527,85,Monday,285715,0
ATM_38,2024-10-27,112330,16047,17167,131,Sunday,113450,0
ATM_8,2024-09-06,259294,14341,19365,142,Friday,264318,0
ATM_42,2024-08-18,163546,4870,12051,39,Sunday,170727,0
ATM_24,2024-01-03,104930,12819,3260,122,Wednesday,95371,0
ATM_35,2024-06-22,249337,42183,15417,125,Saturday,222571,0
ATM_14,2024-08-27,243489,35895,14245,113,Tuesday,221839,0
ATM_14,2024-04-13,238117,42337,5131,174,Saturday,200911,0
ATM_10,2024-10-15,263305,10305,6832,124,Tuesday,259832,0
ATM_12,2024-08-31,287795,41719,13350,20,Saturday,259426,0
ATM_38,2024-10-14,286177,1772,17901,16,Monday,302306,0
ATM_44,2024-09-29,292833,5791,12067,199,Sunday,299109,0
ATM_46,2024-04-29,266085,16155,699,122,Monday,250629,0
ATM_34,2024-12-03,197032,47959,220,12,Tuesday,149293,0
ATM_41,2024-09-15,225989,26955,715,110,Sunday,199749,0
ATM_10,2024-03-10,267087,13225,4474,34,Sunday,258336,0
ATM_17,2024-07-01,200195,42098,8774,174,Monday,166871,0
ATM_17,2024-09-03,179323,32804,18520,100,Tuesday,165039,0
ATM_3,2024-04-27,280302,40722,10897,180,Saturday,250477,0
ATM_31,2024-01-31,53336,48561,15304,181,Wednesday,20079,0
ATM_1,2024-05-28,216961,38351,19924,145,Tuesday,198534,0
ATM_12,2024-01-16,106037,22157,19039,93,Tuesday,102919,0
ATM_39,2024-09-29,90310,29112,5487,121,Sunday,66685,0
ATM_4,2024-12-17,76684,7307,16985,110,Tuesday,86362,0
ATM_42,2024-04-11,196450,19472,15411,108,Thursday,192389,0
ATM_13,2024-03-12,183427,44987,10139,82,Tuesday,148579,0
ATM_34,2024-07-11,113286,35064,2345,122,Thursday,80567,0
ATM_42,2024-11-17,238952,6120,12517,137,Sunday,245349,0
ATM_21,2024-04-20,204830,32759,17914,40,Saturday,189985,0
ATM_22,2024-10-19,262292,48505,19253,181,Saturday,233040,0
ATM_4,2024-12-12,234394,18342,9690,69,Thursday,225742,0
ATM_18,2024-12-05,285148,33063,5711,129,Thursday,257796,0
ATM_5,2024-11-13,239857,46929,15727,34,Wednesday,208655,0
ATM_19,2024-10-03,151703,38263,12377,142,Thursday,125817,0
ATM_2,2024-04-15,258152,26269,9587,163,Monday,241470,0
ATM_12,2024-02-06,276906,42529,664,142,Tuesday,235041,0
ATM_17,2024-10-17,290714,48250,12514,23,Thursday,254978,0
ATM_10,2024-06-29,56737,3350,15337,71,Saturday,68724,0
ATM_34,2024-05-22,254537,1734,1142,97,Wednesday,253945,0
ATM_6,2024-04-23,164313,42949,19074,74,Tuesday,140438,0
ATM_8,2024-08-25,247216,37629,5870,113,Sunday,215457,0
ATM_11,2024-04-03,263603,25250,3543,88,Wednesday,241896,0
ATM_12,2024-09-16,149324,11311,8720,40,Monday,146733,0
ATM_9,2024-04-16,226912,24860,854,110,Tuesday,202906,0
ATM_2,2024-08-31,50240,30455,6823,120,Saturday,26608,0
ATM_8,2024-11-30,183124,25405,14287,114,Saturday,172006,0
ATM_11,2024-01-23,55334,30004,10312,160,Tuesday,35642,0
ATM_36,2024-12-26,149906,18058,4134,167,Thursday,135982,0
ATM_10,2024-09-27,245046,16093,19841,34,Friday,248794,0
ATM_21,2024-05-19,257204,34985,19884,117,Sunday,242103,0
ATM_20,2024-03-22,201945,31278,5282,12,Friday,175949,0
ATM_48,2024-12-09,278506,8893,10762,99,Monday,280375,0
ATM_8,2024-06-04,108758,29550,4046,151,Tuesday,83254,0
ATM_36,2024-11-30,165056,31059,5786,34,Saturday,139783,0
ATM_29,2024-01-19,133996,39914,1875,51,Friday,95957,0
ATM_42,2024-03-09,129664,4537,14753,176,Saturday,139880,0
ATM_12,2024-05-11,141558,42576,8615,90,Saturday,107597,0
ATM_14,2024-09-12,155413,13678,14315,194,Thursday,156050,0
ATM_48,2024-07-27,107352,45949,19153,33,Saturday,80556,0
ATM_50,2024-01-10,81943,42755,17959,190,Wednesday,57147,0
ATM_21,2024-05-19,250124,42111,11319,132,Sunday,219332,0
ATM_22,2024-05-14,152733,27658,17340,100,Tuesday,142415,0
ATM_21,2024-09-11,235269,42192,12462,26,Wednesday,205539,0
ATM_44,2024-10-26,191541,47741,3585,182,Saturday,147385,0
ATM_50,2024-09-14,173272,1294,19164,199,Saturday,191142,0
ATM_30,2024-04-03,133771,45034,15867,117,Wednesday,104604,0
ATM_39,2024-08-28,104579,28162,12260,20,Wednesday,88677,0
ATM_20,2024-08-24,197320,15914,10154,23,Saturday,191560,0
ATM_24,2024-06-13,82074,45297,11509,149,Thursday,48286,0
ATM_23,2024-11-20,91738,3149,11464,144,Wednesday,100053,0
ATM_7,2024-05-27,217271,30641,2309,117,Monday,188939,0
ATM_9,2024-08-05,174578,49951,5653,110,Monday,130280,0
ATM_1,2024-04-17,262554,17989,14332,42,Wednesday,258897,0
ATM_26,2024-08-18,164467,4441,14634,182,Sunday,174660,0
ATM_38,2024-03-10,77830,48305,14860,57,Sunday,44385,0
ATM_38,2024-08-08,54482,693,19842,190,Thursday,73631,0
ATM_44,2024-03-14,187324,7509,10653,58,Thursday,190468,0
ATM_22,2024-06-27,138402,25235,4087,155,Thursday,117254,0
ATM_44,2024-03-20,184343,19288,12407,46,Wednesday,177462,0
ATM_10,2024-12-19,208900,37837,6810,13,Thursday,177873,0
ATM_6,2024-06-07,242027,10825,18949,172,Friday,250151,0
ATM_17,2024-12-21,191876,49258,12550,66,Saturday,155168,0
ATM_50,2024-06-17,211527,25390,9855,90,Monday,195992,0
ATM_38,2024-11-09,223877,9635,4126,62,Saturday,218368,0
ATM_24,2024-06-09,53508,15338,10843,122,Sunday,49013,0
ATM_10,2024-02-01,89744,42436,17004,129,Thursday,64312,0
ATM_8,2024-04-30,70276,25516,12658,25,Tuesday,57418,0
ATM_21,2024-08-02,216951,43640,3245,92,Friday,176556,0
ATM_6,2024-01-03,70701,13523,11245,28,Wednesday,68423,0
ATM_21,2024-08-15,294008,34267,14793,143,Thursday,274534,0
ATM_39,2024-02-17,164341,17702,10857,151,Saturday,157496,0
ATM_24,2024-06-15,101018,37598,16332,181,Saturday,79752,0
ATM_33,2024-11-28,141164,1033,14475,196,Thursday,154606,0
ATM_18,2024-01-11,280302,18766,3377,22,Thursday,264913,0
ATM_28,2024-08-25,102924,46642,14810,65,Sunday,71092,0
ATM_32,2024-10-04,276505,49550,9149,72,Friday,236104,0
ATM_12,2024-08-28,77618,27031,16918,20,Wednesday,67505,0
ATM_48,2024-07-10,285303,15519,3332,198,Wednesday,273116,0
ATM_42,2024-01-12,163628,42247,40,123,Friday,121421,0
ATM_27,2024-02-22,179508,17318,4868,82,Thursday,167058,0
ATM_10,2024-02-24,242641,19653,13177,76,Saturday,236165,0
ATM_46,2024-11-04,183167,24860,3592,83,Monday,161899,0
ATM_42,2024-01-21,94800,32953,17119,38,Sunday,78966,0
ATM_32,2024-01-19,124554,40816,4211,13,Friday,87949,0
ATM_42,2024-12-09,241903,47452,10440,132,Monday,204891,0
ATM_26,2024-12-15,87463,43086,9691,49,Sunday,54068,0
ATM_25,2024-11-17,214609,10707,14109,136,Sunday,218011,0
ATM_11,2024-11-10,73098,27187,13407,153,Sunday,59318,0
ATM_23,2024-02-28,209618,24888,5795,72,Wednesday,190525,0
ATM_34,2024-05-30,288024,18352,1409,34,Thursday,271081,0
ATM_40,2024-09-15,124800,4701,11808,44,Sunday,131907,0
ATM_23,2024-02-27,167463,29017,6462,87,Tuesday,144908,0
ATM_29,2024-08-03,229275,21422,12319,189,Saturday,220172,0
ATM_31,2024-03-02,98673,24722,9979,127,Saturday,83930,0
ATM_7,2024-05-25,186439,17611,583,15,Saturday,169411,0
ATM_40,2024-08-26,80525,16043,5555,22,Monday,70037,0
ATM_33,2024-10-19,105585,33624,10572,198,Saturday,82533,0
ATM_21,2024-06-30,71014,13939,6948,12,Sunday,64023,0
ATM_2,2024-04-04,139618,25480,9060,158,Thursday,123198,0
ATM_18,2024-03-18,273667,8869,19264,78,Monday,284062,0
ATM_47,2024-05-21,261771,45573,18079,14,Tuesday,234277,0
ATM_33,2024-04-14,186574,24408,5318,140,Sunday,167484,0
ATM_37,2024-09-17,161711,5856,15117,56,Tuesday,170972,0
ATM_34,2024-04-04,76874,45781,9348,185,Thursday,40441,0
ATM_20,2024-08-10,195648,36666,17692,83,Saturday,176674,0
ATM_35,2024-07-08,102123,27938,3612,54,Monday,77797,0
ATM_50,2024-05-08,78505,12898,14019,174,Wednesday,79626,0
ATM_18,2024-11-14,152704,12222,19704,141,Thursday,160186,0
ATM_46,2024-07-13,228732,37959,13162,44,Saturday,203935,0
ATM_24,2024-01-20,129435,46339,10627,91,Saturday,93723,0
ATM_8,2024-10-25,199098,9373,14135,88,Friday,203860,0
ATM_30,2024-08-27,198473,44513,1536,11,Tuesday,155496,0
ATM_44,2024-08-22,161582,23294,18777,56,Thursday,157065,0
ATM_10,2024-03-25,113035,45350,19281,70,Monday,86966,0
ATM_23,2024-04-03,103194,19669,6166,96,Wednesday,89691,0
ATM_49,2024-02-11,174343,25817,10642,143,Sunday,159168,0
ATM_11,2024-12-29,166199,37798,18205,118,Sunday,146606,0
ATM_2,2024-12-15,121153,5260,8214,50,Sunday,124107,0
ATM_26,2024-03-14,127201,19018,17764,109,Thursday,125947,0
ATM_36,2024-12-30,82412,14516,4240,127,Monday,72136,0
ATM_33,2024-04-24,163646,568,6010,26,Wednesday,169088,0
ATM_47,2024-07-08,54471,25243,12323,147,Monday,41551,0
ATM_13,2024-05-04,228086,43257,7316,116,Saturday,192145,0
ATM_40,2024-01-06,166409,34651,3706,136,Saturday,135464,0
ATM_25,2024-02-11,230910,43400,12065,114,Sunday,199575,0
ATM_4,2024-02-27,164206,1240,19379,54,Tuesday,182345,0
ATM_42,2024-01-10,201922,32659,14843,21,Wednesday,184106,0
ATM_19,2024-03-29,291051,43369,17978,58,Friday,265660,0
ATM_18,2024-11-29,201706,49161,12304,139,Friday,164849,0
ATM_37,2024-04-20,64877,18844,2183,95,Saturday,48216,0
ATM_30,2024-02-08,128505,25475,11342,154,Thursday,114372,0
ATM_19,2024-06-15,130970,13160,14513,196,Saturday,132323,0
ATM_23,2024-01-11,151581,33341,17657,16,Thursday,135897,0
ATM_16,2024-04-19,252563,22598,2371,29,Friday,232336,0
ATM_1,2024-01-16,62131,7843,15220,127,Tuesday,69508,0
ATM_12,2024-02-02,192208,46584,4519,197,Friday,150143,0
ATM_24,2024-08-20,135419,26547,17048,107,Tuesday,125920,0
ATM_34,2024-07-06,61110,15142,15594,70,Saturday,61562,0
ATM_8,2024-08-11,182516,33279,751,198,Sunday,149988,0
ATM_18,2024-02-28,130544,31314,6956,118,Wednesday,106186,0
ATM_48,2024-02-20,294884,3955,13627,153,Tuesday,304556,0
ATM_5,2024-09-27,287655,8303,7351,26,Friday,286703,0
ATM_26,2024-02-12,166217,26624,995,30,Monday,140588,0
ATM_30,2024-01-27,176119,33750,9822,52,Saturday,152191,0
ATM_13,2024-02-25,278540,34677,7279,103,Sunday,251142,0
ATM_19,2024-04-30,298945,21634,6815,117,Tuesday,284126,0
ATM_29,2024-04-22,148316,34726,12915,138,Monday,126505,0
ATM_3,2024-11-11,208576,16522,14545,115,Monday,206599,0
ATM_26,2024-04-24,81713,8794,14267,20,Wednesday,87186,0
ATM_40,2024-04-18,80373,43304,347,168,Thursday,37416,0
ATM_12,2024-06-23,202732,40900,3112,134,Sunday,164944,0
ATM_2,2024-04-21,98308,37683,9512,118,Sunday,70137,0
ATM_11,2024-04-09,287887,4278,11402,74,Tuesday,295011,0
ATM_44,2024-01-08,70771,35963,5020,51,Monday,39828,0
ATM_28,2024-05-14,194999,26766,4818,169,Tuesday,173051,0
ATM_18,2024-09-07,130494,2444,15426,16,Saturday,143476,0
ATM_13,2024-12-02,202324,37091,4314,118,Monday,169547,0
ATM_37,2024-08-27,240099,26747,6008,120,Tuesday,219360,0
ATM_22,2024-08-09,104748,17834,17133,170,Friday,104047,0
ATM_12,2024-05-24,285146,32566,16709,22,Friday,269289,0
ATM_2,2024-01-04,81559,8546,13455,144,Thursday,86468,0
ATM_37,2024-10-08,259819,20656,2637,177,Tuesday,241800,0
ATM_7,2024-11-29,112896,29004,16710,87,Friday,100602,0
ATM_26,2024-11-23,245752,21641,1131,82,Saturday,225242,0
ATM_26,2024-07-15,208097,24212,9627,119,Monday,193512,0
ATM_24,2024-05-07,103405,17763,4886,144,Tuesday,90528,0
ATM_12,2024-09-17,177373,33957,13162,140,Tuesday,156578,0
ATM_16,2024-03-31,121735,17192,16303,97,Sunday,120846,0
ATM_23,2024-11-20,67480,40458,12585,131,Wednesday,39607,0
ATM_40,2024-09-15,67353,34663,8725,26,Sunday,41415,0
ATM_9,2024-04-03,237127,13884,2221,148,Wednesday,225464,0
ATM_32,2024-09-13,232744,29370,18036,113,Friday,221410,0
ATM_15,2024-05-15,282627,11948,8315,99,Wednesday,278994,0
ATM_37,2024-01-13,111018,47311,19621,11,Saturday,83328,0
ATM_13,2024-07-16,246801,28408,11547,123,Tuesday,229940,0
ATM_5,2024-06-26,178706,42796,8687,103,Wednesday,144597,0
ATM_11,2024-04-21,274028,49309,12972,135,Sunday,237691,0
ATM_10,2024-09-20,139471,11538,10730,167,Friday,138663,0
ATM_13,2024-03-19,194119,5682,4859,188,Tuesday,193296,0
ATM_41,2024-09-12,264244,7538,16438,122,Thursday,273144,0
ATM_46,2024-03-14,198250,30954,6076,76,Thursday,173372,0
ATM_50,2024-06-09,273906,11003,7483,63,Sunday,270386,0
ATM_15,2024-07-19,281002,5125,6016,47,Friday,281893,0
ATM_42,2024-11-03,66082,30542,16947,38,Sunday,52487,0
ATM_7,2024-02-02,244825,16661,2342,77,Friday,230506,0
ATM_40,2024-03-13,162254,6827,996,169,Wednesday,156423,0
ATM_28,2024-12-17,290409,9257,12111,60,Tuesday,293263,0
ATM_32,2024-10-19,87958,45230,6580,153,Saturday,49308,0
ATM_35,2024-07-16,222122,22259,2719,31,Tuesday,202582,0
ATM_15,2024-11-20,94637,12482,10439,64,Wednesday,92594,0
ATM_48,2024-11-11,253851,13876,3135,194,Monday,243110,0
ATM_36,2024-08-27,145847,3350,682,91,Tuesday,143179,0
ATM_21,2024-03-14,97548,2763,12645,84,Thursday,107430,0
ATM_6,2024-01-31,57364,38381,8557,44,Wednesday,27540,0
ATM_1,2024-01-14,212999,9813,4567,179,Sunday,207753,0
ATM_4,2024-07-23,234396,33041,13918,61,Tuesday,215273,0
ATM_11,2024-11-11,127247,6358,8945,91,Monday,129834,0
ATM_44,2024-03-08,133240,14658,6566,62,Friday,125148,0
ATM_26,2024-05-07,86227,38419,8100,82,Tuesday,55908,0
ATM_37,2024-01-26,183441,45251,19831,79,Friday,158021,0
ATM_23,2024-07-02,68852,43774,6558,152,Tuesday,31636,0
ATM_29,2024-05-16,93553,18205,16709,158,Thursday,92057,0
ATM_21,2024-10-17,141769,3531,14804,150,Thursday,153042,0
ATM_48,2024-04-15,192641,30658,12087,132,Monday,174070,0
ATM_45,2024-01-24,70421,5943,352,132,Wednesday,64830,0
ATM_45,2024-12-04,197801,24565,6930,185,Wednesday,180166,0
ATM_49,2024-07-12,212506,38684,15698,14,Friday,189520,0
ATM_27,2024-06-17,143993,20387,3907,178,Monday,127513,0
ATM_39,2024-02-05,100816,9489,17423,185,Monday,108750,0
ATM_40,2024-04-10,103025,41496,3791,81,Wednesday,65320,0
ATM_13,2024-02-03,165337,21454,9408,52,Saturday,153291,0
ATM_23,2024-02-08,88148,31373,18232,153,Thursday,75007,0
ATM_16,2024-07-29,276649,5017,8028,21,Monday,279660,0
ATM_30,2024-08-17,90619,22678,15926,90,Saturday,83867,0
ATM_4,2024-10-05,77282,35485,293,18,Saturday,42090,0
ATM_40,2024-03-20,252900,14615,13959,156,Wednesday,252244,0
ATM_16,2024-08-25,215752,4443,17130,180,Sunday,228439,0
ATM_31,2024-06-20,146673,27214,7022,32,Thursday,126481,0
ATM_42,2024-11-21,155500,48257,4478,25,Thursday,111721,0
ATM_25,2024-02-28,127413,21587,1236,165,Wednesday,107062,0
ATM_44,2024-01-22,112926,34341,19376,149,Monday,97961,0
ATM_12,2024-12-30,269087,5626,17661,30,Monday,281122,0
ATM_26,2024-12-09,205506,13271,2326,196,Monday,194561,0
ATM_37,2024-08-25,112205,4231,8764,40,Sunday,116738,0
ATM_48,2024-10-22,109153,48126,18640,118,Tuesday,79667,0
ATM_33,2024-12-06,189130,32556,16271,181,Friday,172845,0
ATM_28,2024-04-03,88448,8420,1932,56,Wednesday,81960,0
ATM_9,2024-08-31,200716,41685,10313,131,Saturday,169344,0
ATM_12,2024-01-11,117648,9360,16185,22,Thursday,124473,0
ATM_5,2024-04-26,272666,5398,11778,92,Friday,279046,0
ATM_28,2024-09-21,91635,31425,18724,119,Saturday,78934,0
ATM_35,2024-01-12,113711,7409,613,27,Friday,106915,0
ATM_5,2024-06-02,214315,47849,10048,134,Sunday,176514,0
ATM_34,2024-02-07,50325,38040,3481,45,Wednesday,15766,1
ATM_46,2024-05-10,237910,13566,7430,45,Friday,231774,0
ATM_34,2024-08-12,164236,20767,13224,100,Monday,156693,0
ATM_13,2024-05-22,135183,35966,1331,141,Wednesday,100548,0
ATM_39,2024-02-23,90807,12327,8494,192,Friday,86974,0
ATM_42,2024-01-24,265127,47519,1911,32,Wednesday,219519,0
ATM_45,2024-04-30,131353,31409,3902,28,Tuesday,103846,0
ATM_48,2024-04-28,70637,20503,11082,92,Sunday,61216,0
ATM_14,2024-06-09,256096,45434,15133,60,Sunday,225795,0
ATM_11,2024-03-14,235259,11333,2477,166,Thursday,226403,0
ATM_42,2024-07-03,156439,37749,18290,130,Wednesday,136980,0
ATM_38,2024-07-10,114843,46922,2215,125,Wednesday,70136,0
ATM_4,2024-08-07,246889,47480,8214,46,Wednesday,207623,0
ATM_33,2024-04-30,83424,15100,2695,61,Tuesday,71019,0
ATM_7,2024-07-27,52210,48392,6622,139,Saturday,10440,1
ATM_41,2024-10-26,143357,45925,7499,100,Saturday,104931,0
ATM_8,2024-12-11,212923,31752,14418,82,Wednesday,195589,0
ATM_37,2024-06-12,124628,29348,17713,142,Wednesday,112993,0
ATM_10,2024-09-24,90236,44472,7717,38,Tuesday,53481,0
ATM_43,2024-01-03,95386,35619,2847,38,Wednesday,62614,0
ATM_15,2024-02-19,279519,43228,11050,52,Monday,247341,0
ATM_38,2024-12-29,180105,31395,7578,50,Sunday,156288,0
ATM_15,2024-07-29,266361,45580,7993,64,Monday,228774,0
ATM_5,2024-01-16,217773,16181,5337,93,Tuesday,206929,0
ATM_29,2024-06-16,106507,32876,3816,86,Sunday,77447,0
ATM_19,2024-10-09,109831,19602,1974,41,Wednesday,92203,0
ATM_10,2024-11-21,232759,49614,2148,47,Thursday,185293,0
ATM_12,2024-10-24,288981,8421,13399,98,Thursday,293959,0
ATM_4,2024-07-03,173923,21124,5865,69,Wednesday,158664,0
ATM_31,2024-05-17,243747,29525,15233,52,Friday,229455,0
ATM_18,2024-05-04,93543,2852,8431,148,Saturday,99122,0
ATM_16,2024-02-27,160170,10108,1650,189,Tuesday,151712,0
ATM_40,2024-12-27,114450,17480,8477,160,Friday,105447,0
ATM_36,2024-03-06,245287,36005,9137,154,Wednesday,218419,0
ATM_25,2024-12-05,145795,44550,651,132,Thursday,101896,0
ATM_23,2024-07-20,99801,3858,9863,103,Saturday,105806,0
ATM_12,2024-01-09,71144,9511,18056,199,Tuesday,79689,0
ATM_34,2024-04-14,135211,48401,19015,174,Sunday,105825,0
ATM_36,2024-03-29,171809,20873,2428,47,Friday,153364,0
ATM_37,2024-03-29,110265,30718,19035,54,Friday,98582,0
ATM_3,2024-12-09,271356,9463,19646,192,Monday,281539,0
ATM_9,2024-01-06,233245,17047,18159,110,Saturday,234357,0
ATM_18,2024-06-06,117584,41954,14750,37,Thursday,90380,0
ATM_43,2024-11-25,147747,42576,17170,116,Monday,122341,0
ATM_35,2024-04-12,111422,16383,17814,162,Friday,112853,0
ATM_34,2024-08-10,77672,16204,13631,147,Saturday,75099,0
ATM_41,2024-06-19,120859,5086,12655,92,Wednesday,128428,0
ATM_14,2024-02-02,224959,23007,18492,141,Friday,220444,0
ATM_4,2024-06-29,182966,7867,16715,28,Saturday,191814,0
ATM_29,2024-07-02,181053,3196,14135,56,Tuesday,191992,0
ATM_41,2024-03-27,186392,39120,1736,27,Wednesday,149008,0
ATM_45,2024-03-09,217816,8910,14544,71,Saturday,223450,0
ATM_50,2024-01-26,194297,44505,5392,70,Friday,155184,0
ATM_15,2024-01-06,290830,20722,15060,94,Saturday,285168,0
ATM_28,2024-09-12,163512,5803,18969,73,Thursday,176678,0
ATM_42,2024-06-30,279784,21100,14034,17,Sunday,272718,0
ATM_16,2024-10-21,78125,20156,47,112,Monday,58016,0
ATM_12,2024-09-16,168063,23375,5004,52,Monday,149692,0
ATM_5,2024-11-09,176902,39161,5212,26,Saturday,142953,0
ATM_34,2024-10-30,187959,38800,12500,91,Wednesday,161659,0
ATM_42,2024-11-11,172587,39701,17704,49,Monday,150590,0
ATM_1,2024-08-21,296337,13998,5491,152,Wednesday,287830,0
ATM_39,2024-10-08,113448,42228,11064,93,Tuesday,82284,0
ATM_32,2024-07-25,58145,17711,10622,56,Thursday,51056,0
ATM_26,2024-03-17,143719,45887,19014,58,Sunday,116846,0
ATM_17,2024-06-16,70561,4720,14299,187,Sunday,80140,0
ATM_48,2024-12-07,214442,679,1993,105,Saturday,215756,0
ATM_27,2024-02-25,135675,49081,10691,168,Sunday,97285,0
ATM_24,2024-10-21,228103,23809,3076,163,Monday,207370,0
ATM_35,2024-03-21,171378,18169,19641,67,Thursday,172850,0
ATM_46,2024-06-15,213361,9204,19042,149,Saturday,223199,0
ATM_42,2024-06-24,201525,585,6025,127,Monday,206965,0
ATM_39,2024-10-07,229461,12799,12501,51,Monday,229163,0
ATM_26,2024-05-28,138240,10027,6999,101,Tuesday,135212,0
ATM_49,2024-09-12,97759,3395,9454,96,Thursday,103818,0
ATM_38,2024-10-07,88102,5611,1311,179,Monday,83802,0
ATM_23,2024-12-10,124715,18766,5949,56,Tuesday,111898,0
ATM_22,2024-10-04,283612,32387,4548,13,Friday,255773,0
ATM_4,2024-10-05,158811,46585,5563,77,Saturday,117789,0
ATM_49,2024-07-24,201690,36048,5728,167,Wednesday,171370,0
ATM_9,2024-01-30,85886,35025,10555,177,Tuesday,61416,0
ATM_4,2024-08-05,51083,8643,14100,187,Monday,56540,0
ATM_7,2024-08-18,175488,38926,15925,146,Sunday,152487,0
ATM_23,2024-12-24,231308,20845,10430,99,Tuesday,220893,0
ATM_2,2024-06-10,231973,37931,16843,170,Monday,210885,0
ATM_49,2024-08-04,233390,39468,3407,61,Sunday,197329,0
ATM_24,2024-08-15,108999,30014,5888,182,Thursday,84873,0
ATM_40,2024-11-28,250154,47689,7494,12,Thursday,209959,0
ATM_31,2024-08-08,245290,23074,7522,109,Thursday,229738,0
ATM_47,2024-08-21,156535,46212,18295,11,Wednesday,128618,0
ATM_31,2024-03-13,161961,10259,6129,141,Wednesday,157831,0
ATM_47,2024-04-04,215190,15630,11213,66,Thursday,210773,0
ATM_40,2024-04-04,199450,36729,13720,70,Thursday,176441,0
ATM_48,2024-08-30,171268,34673,7771,96,Friday,144366,0
ATM_43,2024-10-19,195212,5731,637,148,Saturday,190118,0
ATM_34,2024-09-19,142565,13062,17309,108,Thursday,146812,0
ATM_24,2024-05-03,132663,20198,16091,107,Friday,128556,0
ATM_49,2024-10-14,86050,30635,6307,137,Monday,61722,0
ATM_26,2024-09-23,103285,12326,16093,158,Monday,107052,0
ATM_16,2024-04-18,187683,32608,6151,132,Thursday,161226,0
ATM_47,2024-12-13,93324,26205,4521,191,Friday,71640,0
ATM_13,2024-02-17,294946,31328,6651,172,Saturday,270269,0
ATM_15,2024-10-27,108450,33555,16408,51,Sunday,91303,0
ATM_27,2024-04-04,102579,46056,15657,146,Thursday,72180,0
ATM_4,2024-02-02,173509,46996,9352,151,Friday,135865,0
ATM_16,2024-04-27,284286,27349,9584,103,Saturday,266521,0
ATM_30,2024-05-11,111978,9369,15122,11,Saturday,117731,0
ATM_44,2024-09-07,289824,45018,17330,198,Saturday,262136,0
ATM_30,2024-10-29,217825,37578,17084,24,Tuesday,197331,0
ATM_36,2024-05-01,72140,11214,3777,122,Wednesday,64703,0
ATM_3,2024-08-05,286819,7108,10156,102,Monday,289867,0
ATM_22,2024-02-22,296251,19573,9206,148,Thursday,285884,0
